fuente,codigo,producto,familia,marca,modelo,anio,info,oem,imagen_producto,url_ficha,aplicacion_dayco,tipo_dayco,dimension,motor,kw,hp,posicion,abs,ficha_oem,ficha_info
DAYCO,700165,Manguera,MANGUERA,FORD,CARGO 1215,... > ...,Motor: CARGO 1215 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/700165.jpg,https://www.dayco.com/la-es/catalog/?search=700165,Refrigeración,COOLING HOSE,,CARGO 1215,140,191,,,,
DAYCO,700165,Manguera,MANGUERA,FORD,CARGO 1217,... > ...,Motor: CARGO 1217 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/700165.jpg,https://www.dayco.com/la-es/catalog/?search=700165,Refrigeración,COOLING HOSE,,CARGO 1217,125,170,,,,
DAYCO,APV2884,Tensor auxiliar,TENSOR,FORD,CARGO 1313,1985,Motor: 0 | Versión:  | Gama: HD,T12145275 (FORD),https://webcateu.dayco.ws/img/products/APV2884.jpg,https://www.dayco.com/la-es/catalog/?search=APV2884,Auxiliar,TENSIONER&PULLEY,,0,96,131,,,,
DAYCO,13A1450HD,Correa de transmisión,CORREA DE TRANSMISIÓN,FORD,CARGO 1313,1985,Motor: FORD | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/VEE.jpg,https://www.dayco.com/la-es/catalog/?search=13A1450HD,Transmisión,RAW-EDGE(V),,FORD,110,150,,,,
DAYCO,13A1610HD,Correa de transmisión,CORREA DE TRANSMISIÓN,FORD,CARGO 1313,1985,Motor: FORD | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/VEE.jpg,https://www.dayco.com/la-es/catalog/?search=13A1610HD,Transmisión,RAW-EDGE(V),,FORD,110,150,,,,
DAYCO,APV2884,Tensor auxiliar,TENSOR,FORD,CARGO 1314,1985,Motor: 0 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/APV2884.jpg,https://www.dayco.com/la-es/catalog/?search=APV2884,Auxiliar,TENSIONER&PULLEY,,0,100,136,,,,
DAYCO,13A1450HD,Correa de transmisión,CORREA DE TRANSMISIÓN,FORD,CARGO 1314,1985,Motor: FORD | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/VEE.jpg,https://www.dayco.com/la-es/catalog/?search=13A1450HD,Transmisión,RAW-EDGE(V),,FORD,110,150,,,,
DAYCO,13A1610HD,Correa de transmisión,CORREA DE TRANSMISIÓN,FORD,CARGO 1314,1985,Motor: FORD | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/VEE.jpg,https://www.dayco.com/la-es/catalog/?search=13A1610HD,Transmisión,RAW-EDGE(V),,FORD,110,150,,,,
DAYCO,700165,Manguera,MANGUERA,FORD,CARGO 1316,... > ...,Motor: CARGO 1316 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/700165.jpg,https://www.dayco.com/la-es/catalog/?search=700165,Refrigeración,COOLING HOSE,,CARGO 1316,118,161,,,,
DAYCO,APV2884,Tensor auxiliar,TENSOR,FORD,CARGO 1317,... > ...,Motor: 0 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/APV2884.jpg,https://www.dayco.com/la-es/catalog/?search=APV2884,Auxiliar,TENSIONER&PULLEY,,0,125,170,,,,
DAYCO,700165,Manguera,MANGUERA,FORD,CARGO 1317,... > ...,Motor: CARGO 1317 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/700165.jpg,https://www.dayco.com/la-es/catalog/?search=700165,Refrigeración,COOLING HOSE,,CARGO 1317,125,170,,,,
DAYCO,700101,Manguera,MANGUERA,FORD,CARGO 1317,... > ...,Motor: CARGO1317 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/700101.jpg,https://www.dayco.com/la-es/catalog/?search=700101,Refrigeración,COOLING HOSE,,CARGO1317,125,170,,,,
DAYCO,13A1450HD,Correa de transmisión,CORREA DE TRANSMISIÓN,FORD,CARGO 1317,1985,Motor: FORD | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/VEE.jpg,https://www.dayco.com/la-es/catalog/?search=13A1450HD,Transmisión,RAW-EDGE(V),,FORD,110,150,,,,
DAYCO,13A1610HD,Correa de transmisión,CORREA DE TRANSMISIÓN,FORD,CARGO 1317,1985,Motor: FORD | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/VEE.jpg,https://www.dayco.com/la-es/catalog/?search=13A1610HD,Transmisión,RAW-EDGE(V),,FORD,110,150,,,,
DAYCO,8PK2055HD,Correa Poly-V,CORREA POLY-V,FORD,CARGO 1317 ELETRÔNICO,2004,Motor: CUMMINS INTERACT 4.0 | Versión:  | Gama: HD,1389025 (SCANIA) | 1389047 (SCANIA) | 1530982 (SCANIA) | 1856805 (DAF) | 1943454 (DAF) | 20459724 (VOLVO) | 3341623 (CATERPILLAR) | 4C4519D621AB (FORD) | 5010512587 (RENAULT) | 9069971092 (MERCEDES-BENZ),https://webcateu.dayco.ws/img/products/8PK.jpg,https://www.dayco.com/la-es/catalog/?search=8PK2055HD,Auxiliar,POLY-V,,CUMMINS INTERACT 4.0,157,214,,,,
DAYCO,8PK1510HD,Correa Poly-V,CORREA POLY-V,FORD,CARGO 1317 ELETRÔNICO,2004,Motor: CUMMINS INTERACT 4.0 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/8PK.jpg,https://www.dayco.com/la-es/catalog/?search=8PK1510HD,Auxiliar,POLY-V,,CUMMINS INTERACT 4.0,110,150,,,,
DAYCO,900073,Manguera,MANGUERA,FORD,CARGO 1317E,... > ...,Motor: CARGO 1317E | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/900073.jpg,https://www.dayco.com/la-es/catalog/?search=900073,Refrigeración,HOSE,,CARGO 1317E,157,214,,,,
DAYCO,701737,Manguera,MANGUERA,FORD,CARGO 1319,2012,Motor: ISBE 4 CIL. | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/701737.jpg,https://www.dayco.com/la-es/catalog/?search=701737,Refrigeración,HOSE,,ISBE 4 CIL.,85,116,,,,
DAYCO,701737,Manguera,MANGUERA,FORD,CARGO 1319,2012,Motor: ISBE 4 CIL. | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/701737.jpg,https://www.dayco.com/la-es/catalog/?search=701737,Refrigeración,HOSE,,ISBE 4 CIL.,160,218,,,,
DAYCO,700165,Manguera,MANGUERA,FORD,CARGO 1415,... > ...,Motor: CARGO 1415 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/700165.jpg,https://www.dayco.com/la-es/catalog/?search=700165,Refrigeración,COOLING HOSE,,CARGO 1415,110,150,,,,
DAYCO,700165,Manguera,MANGUERA,FORD,CARGO 1416,... > ...,Motor: CARGO 1416 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/700165.jpg,https://www.dayco.com/la-es/catalog/?search=700165,Refrigeración,COOLING HOSE,,CARGO 1416,118,161,,,,
DAYCO,700165,Manguera,MANGUERA,FORD,CARGO 1417,... > ...,Motor: CARGO 1417 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/700165.jpg,https://www.dayco.com/la-es/catalog/?search=700165,Refrigeración,COOLING HOSE,,CARGO 1417,125,170,,,,
DAYCO,701737,Manguera,MANGUERA,FORD,CARGO 1419,2012,Motor: ISBE 4 CIL. | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/701737.jpg,https://www.dayco.com/la-es/catalog/?search=701737,Refrigeración,HOSE,,ISBE 4 CIL.,85,116,,,,
DAYCO,701737,Manguera,MANGUERA,FORD,CARGO 1419,2012,Motor: ISBE 4 CIL. | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/701737.jpg,https://www.dayco.com/la-es/catalog/?search=701737,Refrigeración,HOSE,,ISBE 4 CIL.,160,218,,,,
DAYCO,700165,Manguera,MANGUERA,FORD,CARGO 1421,... > ...,Motor: CARGO 1421 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/700165.jpg,https://www.dayco.com/la-es/catalog/?search=700165,Refrigeración,COOLING HOSE,,CARGO 1421,155,211,,,,
DAYCO,13A1450HD,Correa de transmisión,CORREA DE TRANSMISIÓN,FORD,CARGO 1514,1985,Motor: FORD | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/VEE.jpg,https://www.dayco.com/la-es/catalog/?search=13A1450HD,Transmisión,RAW-EDGE(V),,FORD,110,150,,,,
DAYCO,13A1610HD,Correa de transmisión,CORREA DE TRANSMISIÓN,FORD,CARGO 1514,1985,Motor: FORD | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/VEE.jpg,https://www.dayco.com/la-es/catalog/?search=13A1610HD,Transmisión,RAW-EDGE(V),,FORD,110,150,,,,
DAYCO,13A1450HD,Correa de transmisión,CORREA DE TRANSMISIÓN,FORD,CARGO 1517,1985,Motor: FORD | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/VEE.jpg,https://www.dayco.com/la-es/catalog/?search=13A1450HD,Transmisión,RAW-EDGE(V),,FORD,110,150,,,,
DAYCO,13A1610HD,Correa de transmisión,CORREA DE TRANSMISIÓN,FORD,CARGO 1517,1985,Motor: FORD | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/VEE.jpg,https://www.dayco.com/la-es/catalog/?search=13A1610HD,Transmisión,RAW-EDGE(V),,FORD,110,150,,,,
DAYCO,8PK2055HD,Correa Poly-V,CORREA POLY-V,FORD,CARGO 1517 ELETRÔNICO,2004,Motor: CUMMINS INTERACT 4.0 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/8PK.jpg,https://www.dayco.com/la-es/catalog/?search=8PK2055HD,Auxiliar,POLY-V,,CUMMINS INTERACT 4.0,157,214,,,,
DAYCO,8PK1510HD,Correa Poly-V,CORREA POLY-V,FORD,CARGO 1517 ELETRÔNICO,2004,Motor: CUMMINS INTERACT 4.0 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/8PK.jpg,https://www.dayco.com/la-es/catalog/?search=8PK1510HD,Auxiliar,POLY-V,,CUMMINS INTERACT 4.0,110,150,,,,
DAYCO,8PK2055HD,Correa Poly-V,CORREA POLY-V,FORD,CARGO 1519,2010,Motor: CUMMINS ISB 4.5 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/8PK.jpg,https://www.dayco.com/la-es/catalog/?search=8PK2055HD,Auxiliar,POLY-V,,CUMMINS ISB 4.5,160,218,,,,
DAYCO,701737,Manguera,MANGUERA,FORD,CARGO 1519,2012,Motor: ISBE 4 CIL. | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/701737.jpg,https://www.dayco.com/la-es/catalog/?search=701737,Refrigeración,HOSE,,ISBE 4 CIL.,157,214,,,,
DAYCO,701737,Manguera,MANGUERA,FORD,CARGO 1519,2012,Motor: ISBE 4 CIL. | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/701737.jpg,https://www.dayco.com/la-es/catalog/?search=701737,Refrigeración,HOSE,,ISBE 4 CIL.,160,218,,,,
DAYCO,700165,Manguera,MANGUERA,FORD,CARGO 1617,... > ...,Motor: CARGO 1617 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/700165.jpg,https://www.dayco.com/la-es/catalog/?search=700165,Refrigeración,COOLING HOSE,,CARGO 1617,125,170,,,,
DAYCO,700165,Manguera,MANGUERA,FORD,CARGO 1621,... > ...,Motor: CARGO 1621 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/700165.jpg,https://www.dayco.com/la-es/catalog/?search=700165,Refrigeración,COOLING HOSE,,CARGO 1621,155,211,,,,
DAYCO,700165,Manguera,MANGUERA,FORD,CARGO 1716,... > ...,Motor: CARGO 1716 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/700165.jpg,https://www.dayco.com/la-es/catalog/?search=700165,Refrigeración,COOLING HOSE,,CARGO 1716,118,161,,,,
DAYCO,700165,Manguera,MANGUERA,FORD,CARGO 1717,... > ...,Motor: CARGO 1717 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/700165.jpg,https://www.dayco.com/la-es/catalog/?search=700165,Refrigeración,COOLING HOSE,,CARGO 1717,125,170,,,,
DAYCO,8PK2055HD,Correa Poly-V,CORREA POLY-V,FORD,CARGO 1717 ELETRÔNICO,2004,Motor: CUMMINS INTERACT 4.0 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/8PK.jpg,https://www.dayco.com/la-es/catalog/?search=8PK2055HD,Auxiliar,POLY-V,,CUMMINS INTERACT 4.0,157,214,,,,
DAYCO,8PK1510HD,Correa Poly-V,CORREA POLY-V,FORD,CARGO 1717 ELETRÔNICO,2004,Motor: CUMMINS INTERACT 4.0 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/8PK.jpg,https://www.dayco.com/la-es/catalog/?search=8PK1510HD,Auxiliar,POLY-V,,CUMMINS INTERACT 4.0,110,150,,,,
DAYCO,700101,Manguera,MANGUERA,FORD,CARGO 1717E,... > ...,Motor: CARGO 1717E | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/700101.jpg,https://www.dayco.com/la-es/catalog/?search=700101,Refrigeración,COOLING HOSE,,CARGO 1717E,157,214,,,,
DAYCO,900073,Manguera,MANGUERA,FORD,CARGO 1717E,... > ...,Motor: CARGO1717E | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/900073.jpg,https://www.dayco.com/la-es/catalog/?search=900073,Refrigeración,HOSE,,CARGO1717E,125,170,,,,
DAYCO,701737,Manguera,MANGUERA,FORD,CARGO 1719,2012,Motor: ISBE 4 CIL. | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/701737.jpg,https://www.dayco.com/la-es/catalog/?search=701737,Refrigeración,HOSE,,ISBE 4 CIL.,85,116,,,,
DAYCO,701737,Manguera,MANGUERA,FORD,CARGO 1719,2012,Motor: ISBE 4 CIL. | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/701737.jpg,https://www.dayco.com/la-es/catalog/?search=701737,Refrigeración,HOSE,,ISBE 4 CIL.,160,218,,,,
DAYCO,700165,Manguera,MANGUERA,FORD,CARGO 1721,... > ...,Motor: CARGO 1721 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/700165.jpg,https://www.dayco.com/la-es/catalog/?search=700165,Refrigeración,COOLING HOSE,,CARGO 1721,155,211,,,,
DAYCO,700178,Manguera,MANGUERA,FORD,CARGO 1722 E,... > ...,Motor: CARGO 1722 E | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/700178.jpg,https://www.dayco.com/la-es/catalog/?search=700178,Refrigeración,COOLING HOSE,,CARGO 1722 E,162,221,,,,
DAYCO,8PK2055HD,Correa Poly-V,CORREA POLY-V,FORD,CARGO 1722 ELETRÔNICO,2004,Motor: CUMMINS INTERACT 6.0 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/8PK.jpg,https://www.dayco.com/la-es/catalog/?search=8PK2055HD,Auxiliar,POLY-V,,CUMMINS INTERACT 6.0,235,320,,,,
DAYCO,8PK1510HD,Correa Poly-V,CORREA POLY-V,FORD,CARGO 1722 ELETRÔNICO,2004,Motor: CUMMINS INTERACT 4.0 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/8PK.jpg,https://www.dayco.com/la-es/catalog/?search=8PK1510HD,Auxiliar,POLY-V,,CUMMINS INTERACT 4.0,110,150,,,,
DAYCO,700165,Manguera,MANGUERA,FORD,CARGO 2421,... > ...,Motor: CARGO 2421 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/700165.jpg,https://www.dayco.com/la-es/catalog/?search=700165,Refrigeración,COOLING HOSE,,CARGO 2421,235,320,,,,
DAYCO,700102,Manguera,MANGUERA,FORD,CARGO 2422,... > ...,Motor: CARGO 2422 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/700102.jpg,https://www.dayco.com/la-es/catalog/?search=700102,Refrigeración,COOLING HOSE,,CARGO 2422,162,221,,,,
DAYCO,700178,Manguera,MANGUERA,FORD,CARGO 2422 E,... > ...,Motor: CARGO 2422 E | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/700178.jpg,https://www.dayco.com/la-es/catalog/?search=700178,Refrigeración,COOLING HOSE,,CARGO 2422 E,162,221,,,,
DAYCO,8PK2055HD,Correa Poly-V,CORREA POLY-V,FORD,CARGO 2422 ELETRÔNICO,2004,Motor: CUMMINS INTERACT 6.0 6X4 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/8PK.jpg,https://www.dayco.com/la-es/catalog/?search=8PK2055HD,Auxiliar,POLY-V,,CUMMINS INTERACT 6.0 6X4,235,320,,,,
DAYCO,8PK1510HD,Correa Poly-V,CORREA POLY-V,FORD,CARGO 2422 ELETRÔNICO,2004,Motor: CUMMINS INTERACT 6.0 6X4 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/8PK.jpg,https://www.dayco.com/la-es/catalog/?search=8PK1510HD,Auxiliar,POLY-V,,CUMMINS INTERACT 6.0 6X4,175,238,,,,
DAYCO,700102,Manguera,MANGUERA,FORD,CARGO 2428,... > ...,Motor: CARGO 2428 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/700102.jpg,https://www.dayco.com/la-es/catalog/?search=700102,Refrigeración,COOLING HOSE,,CARGO 2428,235,320,,,,
DAYCO,700178,Manguera,MANGUERA,FORD,CARGO 2428 E,... > ...,Motor: CARGO 2428 E | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/700178.jpg,https://www.dayco.com/la-es/catalog/?search=700178,Refrigeración,COOLING HOSE,,CARGO 2428 E,206,281,,,,
DAYCO,8PK2055HD,Correa Poly-V,CORREA POLY-V,FORD,CARGO 2428 ELETRÔNICO,2004,Motor: CUMMINS INTERACT 6.0 6X2 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/8PK.jpg,https://www.dayco.com/la-es/catalog/?search=8PK2055HD,Auxiliar,POLY-V,,CUMMINS INTERACT 6.0 6X2,235,320,,,,
DAYCO,8PK1510HD,Correa Poly-V,CORREA POLY-V,FORD,CARGO 2428 ELETRÔNICO,2004,Motor: CUMMINS INTERACT 6.0 6X2 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/8PK.jpg,https://www.dayco.com/la-es/catalog/?search=8PK1510HD,Auxiliar,POLY-V,,CUMMINS INTERACT 6.0 6X2,175,238,,,,
DAYCO,701738,Manguera,MANGUERA,FORD,CARGO 2429E,2012,Motor: CUMMINS 5.9L | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/701738.jpg,https://www.dayco.com/la-es/catalog/?search=701738,Refrigeración,HOSE,,CUMMINS 5.9L,235,320,,,,
DAYCO,701738,Manguera,MANGUERA,FORD,CARGO 2429E,2012,Motor: CUMMINS 6.7L | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/701738.jpg,https://www.dayco.com/la-es/catalog/?search=701738,Refrigeración,HOSE,,CUMMINS 6.7L,186,253,,,,
DAYCO,701738,Manguera,MANGUERA,FORD,CARGO 2623,2012,Motor: CUMMINS 5.9L | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/701738.jpg,https://www.dayco.com/la-es/catalog/?search=701738,Refrigeración,HOSE,,CUMMINS 5.9L,140,191,,,,
DAYCO,701738,Manguera,MANGUERA,FORD,CARGO 2623,2012,Motor: CUMMINS 6.7L | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/701738.jpg,https://www.dayco.com/la-es/catalog/?search=701738,Refrigeración,HOSE,,CUMMINS 6.7L,186,253,,,,
DAYCO,700178,Manguera,MANGUERA,FORD,CARGO 2628 E,... > ...,Motor: CARGO 2628 E | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/700178.jpg,https://www.dayco.com/la-es/catalog/?search=700178,Refrigeración,COOLING HOSE,,CARGO 2628 E,206,281,,,,
DAYCO,8PK2055HD,Correa Poly-V,CORREA POLY-V,FORD,CARGO 2628 ELETRÔNICO,2004,Motor: CUMMINS INTERACT 6.0 6X4 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/8PK.jpg,https://www.dayco.com/la-es/catalog/?search=8PK2055HD,Auxiliar,POLY-V,,CUMMINS INTERACT 6.0 6X4,235,320,,,,
DAYCO,8PK1850HD,Correa Poly-V,CORREA POLY-V,FORD,CARGO 2632,2004,Motor: CUMMINS INTERACT 8.3 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/8PK.jpg,https://www.dayco.com/la-es/catalog/?search=8PK1850HD,Auxiliar,POLY-V,,CUMMINS INTERACT 8.3,235,320,,,,
DAYCO,8PK1850HD,Correa Poly-V,CORREA POLY-V,FORD,CARGO 2932,2004,Motor: CUMMINS INTERACT 8.3 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/8PK.jpg,https://www.dayco.com/la-es/catalog/?search=8PK1850HD,Auxiliar,POLY-V,,CUMMINS INTERACT 8.3,186,253,,,,
DAYCO,8PK1850HD,Correa Poly-V,CORREA POLY-V,FORD,CARGO 4432,2004,Motor: CUMMINS INTERACT 8.3 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/8PK.jpg,https://www.dayco.com/la-es/catalog/?search=8PK1850HD,Auxiliar,POLY-V,,CUMMINS INTERACT 8.3,186,253,,,,
DAYCO,8PK2135HD,Correa Poly-V,CORREA POLY-V,FORD,CARGO 4432,2004,Motor: ELETRONICO CUMMINS INT.8.3 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/8PK.jpg,https://www.dayco.com/la-es/catalog/?search=8PK2135HD,Auxiliar,POLY-V,,ELETRONICO CUMMINS INT.8.3,186,253,,,,
DAYCO,8PK1850HD,Correa Poly-V,CORREA POLY-V,FORD,CARGO 5032 ELETRÔNICO,2004,Motor: CUMMINS INTERACT 8.3 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/8PK.jpg,https://www.dayco.com/la-es/catalog/?search=8PK1850HD,Auxiliar,POLY-V,,CUMMINS INTERACT 8.3,186,253,,,,
DAYCO,700043,Manguera,MANGUERA,FORD,CARGO 712,... > ...,Motor: CARGO 712 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/700043.jpg,https://www.dayco.com/la-es/catalog/?search=700043,Refrigeración,COOLING HOSE,,CARGO 712,100,136,,,,
DAYCO,700043,Manguera,MANGUERA,FORD,CARGO 814,... > ...,Motor: CARGO 814 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/700043.jpg,https://www.dayco.com/la-es/catalog/?search=700043,Refrigeración,COOLING HOSE,,CARGO 814,110,150,,,,
DAYCO,700100,Manguera,MANGUERA,FORD,CARGO 814,... > ...,Motor: CARGO 814 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/700100.jpg,https://www.dayco.com/la-es/catalog/?search=700100,Refrigeración,COOLING HOSE,,CARGO 814,110,150,,,,
DAYCO,700043,Manguera,MANGUERA,FORD,CARGO 815,... > ...,Motor: CARGO 815 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/700043.jpg,https://www.dayco.com/la-es/catalog/?search=700043,Refrigeración,COOLING HOSE,,CARGO 815,115,157,,,,
DAYCO,8PK2055HD,Correa Poly-V,CORREA POLY-V,FORD,CARGO 815 ELETRÔNICO,2004,Motor: CUMMINS INTERACT 4.0 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/8PK.jpg,https://www.dayco.com/la-es/catalog/?search=8PK2055HD,Auxiliar,POLY-V,,CUMMINS INTERACT 4.0,157,214,,,,
DAYCO,8PK1510HD,Correa Poly-V,CORREA POLY-V,FORD,CARGO 815 ELETRÔNICO,2004,Motor: CUMMINS INTERACT 4.0 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/8PK.jpg,https://www.dayco.com/la-es/catalog/?search=8PK1510HD,Auxiliar,POLY-V,,CUMMINS INTERACT 4.0,110,150,,,,
DAYCO,700043,Manguera,MANGUERA,FORD,CARGO 815S,... > ...,Motor: CARGO 815S | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/700043.jpg,https://www.dayco.com/la-es/catalog/?search=700043,Refrigeración,COOLING HOSE,,CARGO 815S,157,214,,,,
DAYCO,700043,Manguera,MANGUERA,FORD,CARGO 915,... > ...,Motor: CARGO 915 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/700043.jpg,https://www.dayco.com/la-es/catalog/?search=700043,Refrigeración,COOLING HOSE,,CARGO 915,125,170,,,,
DAYCO,700100,Manguera,MANGUERA,FORD,CARGO 915,... > ...,Motor: CARGO 915 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/700100.jpg,https://www.dayco.com/la-es/catalog/?search=700100,Refrigeración,COOLING HOSE,,CARGO 915,125,170,,,,
DAYCO,12PK1814HD,Correa Poly-V,CORREA POLY-V,FORD,CARGO C2042,2013-2019,Motor: 24V CURSOR 10 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/12PK.jpg,https://www.dayco.com/la-es/catalog/?search=12PK1814HD,Auxiliar,POLY-V,,24V CURSOR 10,243,331,,,,
DAYCO,4PK1041EEHD,Correa Poly-V,CORREA POLY-V,FORD,CARGO C2042,2013-2019,Motor: 24V CURSOR 10 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/4PK.jpg,https://www.dayco.com/la-es/catalog/?search=4PK1041EEHD,Auxiliar,POLY-V,,24V CURSOR 10,243,331,,,,
DAYCO,12PK1814HD,Correa Poly-V,CORREA POLY-V,FORD,CARGO C2842,2013-2019,Motor: 24V CURSOR 10 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/12PK.jpg,https://www.dayco.com/la-es/catalog/?search=12PK1814HD,Auxiliar,POLY-V,,24V CURSOR 10,243,331,,,,
DAYCO,4PK1041EEHD,Correa Poly-V,CORREA POLY-V,FORD,CARGO C2842,2013-2019,Motor: 24V CURSOR 10 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/4PK.jpg,https://www.dayco.com/la-es/catalog/?search=4PK1041EEHD,Auxiliar,POLY-V,,24V CURSOR 10,243,331,,,,
DAYCO,700141,Manguera,MANGUERA,FORD,CARGO F-815,... > ...,Motor: CARGO F-815 | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/700141.jpg,https://www.dayco.com/la-es/catalog/?search=700141,Refrigeración,COOLING HOSE,,CARGO F-815,115,157,,,,
DAYCO,1273,Tensor genérico,TENSOR,FORD,CARGO MÉDIO/PESADO,1991-2006,Motor: CUMIMINS | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/1273.jpg,https://www.dayco.com/la-es/catalog/?search=1273,Auxiliar,TENSIONER&PULLEY,,CUMIMINS,140,191,,,,
DAYCO,900073,Manguera,MANGUERA,FORD,CARGO1517E,... > ...,Motor: CARGO1517E | Versión:  | Gama: HD,,https://webcateu.dayco.ws/img/products/900073.jpg,https://www.dayco.com/la-es/catalog/?search=900073,Refrigeración,HOSE,,CARGO1517E,125,170,,,,
DAYCO,KTC1604,Kit cadena de distribución,KIT DISTRIBUCION,FORD,CORCEL,1969-1972,Motor: 8V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/KTC1604.jpg,https://www.dayco.com/la-es/catalog/?search=KTC1604,Principal,CHAIN KIT,,8V,51,70,,,,
DAYCO,KTC1604,Kit cadena de distribución,KIT DISTRIBUCION,FORD,CORCEL,1969-1978,Motor: 8V | Versión:  | Gama: LD,,https://webcateu.dayco.ws/img/products/KTC1604.jpg,https://www.dayco.com/la-es/catalog/?search=KTC1604,Principal,CHAIN KIT,,8V,66,90,,,,
