codigo,producto,marca,modelo,anio,info,oem,ficha_medidas,ficha_oem,ficha_info,imagen_producto,url_ficha,fuente,titulo,categoria,boca_chica,boca_grande,largo,posicion,lado,dimensiones
20642,FUELLE,FIAT / FORD,500 / ECOSPORT / FOCUS / S-MAX,99>12,KIT DE TRANSMISIÓN FORD ECOSPORT (03...) - FOCUS (99-12) - S MAX (06-15) / FIAT - 500 (12…) - | (CON LOBULOS),XS4J4A084GA,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20642.jpg,https://serratsrl.com.ar/producto/codigo-20642/,SERRAT,Código: 20642,TRANSMISIÓN,23,75,89,CAJA,IZQ/DER,23 x 75 x 89
20643,FUELLE,FORD,ECOSPORT / FOCUS / S-MAX,99>12,KIT DE TRANSMISIÓN FORD ECOSPORT (03…) - FOCUS (99-12) - S MAX (06-15),XS4J4A084AA,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20643.jpg,https://serratsrl.com.ar/producto/codigo-20643/,SERRAT,Código: 20643,TRANSMISIÓN,32,83,107,RUEDA,IZQ/DER,32 x 83 x 107
20644,FUELLE,FORD,ECOSPORT / FOCUS / S-MAX,99>12,KIT DE TRANSMISIÓN FORD ECOSPORT (03…) - FOCUS (99-12) - S MAX (06-15) - | (CON LOBULOS),XS4J4A084GB,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20644.jpg,https://serratsrl.com.ar/producto/codigo-20644/,SERRAT,Código: 20644,TRANSMISIÓN,28,75,89,RUEDA,IZQ/DER,28 x 75 x 89
20645,FUELLE,FORD / HYUNDAI,RANGER / SANTA FE / TUCSON,96>12,KIT DE TRANSMISIÓN FORD RANGER (96-12) / HYUNDAI SANTA FE (01…) - TUCSON (05…),F87A3A331A,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20645.jpg,https://serratsrl.com.ar/producto/codigo-20645/,SERRAT,Código: 20645,TRANSMISIÓN,28,92,126,RUEDA,IZQ/DER,28 x 92 x 126
20646,FUELLE,FORD,RANGER,96>12,KIT DE TRANSMISIÓN FORD RANGER (96-12) - | (CON LOBULOS),F87A3A331AA,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20646.jpg,https://serratsrl.com.ar/producto/codigo-20646/,SERRAT,Código: 20646,TRANSMISIÓN,28,92,126,CAJA,IZQ/DER,28 x 92 x 126
20660,FUELLE,FORD,COURRIER / FIESTA / KA,97>11,KIT DE TRANSMISIÓN FORD COURRIER (97-11) - FIESTA (94-99) - KA (97 -14),6028724,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20660-20400-1.jpg,https://serratsrl.com.ar/producto/codigo-20660/,SERRAT,Codigo: 20660,TRANSMISIÓN,20,70,100,RUEDA,IZQ/DER,20 x 70 x 100
20670,FUELLE,FORD,COURRIER / ESCORT / FIESTA / KA,97>11,KIT DE TRANSMISIÓN FORD COURRIER (97-11) - ESCORT (96-03) - FIESTA (94...) - KA (97-14) - | (CON LOBULOS),97FU4K258EA,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20670.jpg,https://serratsrl.com.ar/producto/codigo-20670/,SERRAT,Código: 20670,TRANSMISIÓN,21,77,111,CAJA,IZQ/DER,21 x 77 x 111
20680,FUELLE,FORD / HYUNDAI / PEUGEOT / RENAULT / SEAT / VOLKSWAGEN,306 / 405 / 605 / BORA / CADDY / CORDOBA / GOLF / IBIZA / INCA / KOLEOS / MONDEO / POLO / R19 / SANTA FE / TOLEDO / TUCSON / VARIO / VARIOS,94>12,KIT DE TRANSMISIÓN FORD MONDEO (94-12) / PEUGEOT 306 (99-03) - 405 (96-03) - 605 (92-00) / HYUNDAI SANTA FE (01…) - TUCSON (05…) / SEAT CORDOBA (95-10) - IBIZA ( 95-11) - INCA (98-13) - TOLEDO (94-10) - VARIO (99…) / V.W. CADDY (98-09) - BORA (00-14) - GOLF (94-99) - POLO ( 96-10) / RENAULT KOLEOS (09-14) - R19 (88-00) - | (CON LABIO INTERIOR),329396 / 49541P0400 / 6757618 / 1K0498203,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20680-20780.jpg,https://serratsrl.com.ar/producto/codigo-20680/,SERRAT,Codigo: 20680,TRANSMISIÓN,22,68,97,RUEDA,IZQ/DER,22 x 68 x 97
20690,FUELLE,CHEVROLET / FIAT / FORD / RENAULT,ASTRA / AVEO / COURRIER / ESCORT / FIESTA / FUEGO / IDEA / KA / KADETT / LAGUNA / LINEA / MONZA / PALIO / PUNTO / R18 / SPARK / STRADA,91>97,KIT DE TRANSMISIÓN CHEVROLET ASTRA (96...) - AVEO (08...) - KADETT (91-97) - MONZA (82-98) - SPARK (08...) / FIAT IDEA ( 05…) - LINEA (08…) - PALIO (04-09) - PUNTO (07…) - STADA (99...) / FORD COURRIER (97-11) - ESCORT (96-03) - FIESTA (94…) - KA (97-14) / RENAULT R18 (…93) - FUEGO (80-95) - LAGUNA (93-02),7701036748 / 90112609 / XS614A084DA,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20690.jpg,https://serratsrl.com.ar/producto/codigo-20690/,SERRAT,Codigo: 20690,TRANSMISIÓN,22,68,97,RUEDA,IZQ/DER,22 x 68 x 97
20691,FUELLE,RENAULT,FUEGO,80>95,KIT DE TRANSMISION RENAULT FUEGO (80-95) - | (CON CHAPA),7701036748,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20691.jpg,https://serratsrl.com.ar/producto/codigo-20691/,SERRAT,Código: 20691,TRANSMISIÓN,22,100,110,CAJA,IZQ/DER,22 x 100 x 110
20730,FUELLE,CITROËN,VISA,,KIT DE TRANSMISIÓN CITROEN VISA (TODOS LOS MODELOS) - | (CON LOBULOS),95532951,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20730.jpg,https://serratsrl.com.ar/producto/codigo-20730/,SERRAT,Codigo: 20730,TRANSMISIÓN,19,83,100,CAJA,IZQ/DER,19 x 83 x 100
20750,FUELLE,CITROËN / PEUGEOT,205 / 306 / AX / C15,93>95,KIT DE TRANSMISIÓN CITROEN AX (93-95) - C15 (92...) / PEUGEOT 205 (90-00) - 306 (99-03),329377,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20750.jpg,https://serratsrl.com.ar/producto/codigo-20750/,SERRAT,Código: 20750,TRANSMISIÓN,21,85,86,RUEDA,IZQ/DER,21 x 85 x 86
20754,FUELLE,CITROËN / PEUGEOT / RENAULT,106 / 205 / 306 / 307 / AX / BERLINGO / C15 / MEGANE / MEGANE II / PARTNER / SAXO / SCENIC,93>95,KIT DE TRANSMISIÓN CITROEN AX (93-95) - BERLINGO (02…) - C15 (92...) - SAXO (01-05) / PEUGEOT 106 (95-03) - 205 (90-99) - 306 (99-03) - PARTNER (98...) - 307 (01-12) / RENAULT MEGANE (97-99) - MEGANE II (00-09) - SCENIC (98-01),328769 / 95619709 / 7701464418,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20754.jpg,https://serratsrl.com.ar/producto/codigo-20754/,SERRAT,Código: 20754,TRANSMISIÓN,20,63,96,CAJA,IZQ/DER,20 x 63 x 96
20755,FUELLE,CITROËN / PEUGEOT / RENAULT,106 / 205 / AX / C15 / MEGANE / MEGANE II / SAXO / SCENIC,93>95,KIT DE TRANSMISIÓN CITROEN AX (93-95) - C15 (92...) - SAXO (01-05) / PEUGEOT 106 (95-03) - 205 (90-99) / RENAULT MEGANE (97-99) - MEGANE II (00-09) - SCENIC (98-02) - | (CON CHAPA),328769 / 7701464418 / 95619709,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20755.jpg,https://serratsrl.com.ar/producto/codigo-20755/,SERRAT,Codigo: 20755,TRANSMISIÓN,20,70,173,CAJA,IZQ/DER,20 x 70 x 173
20756,FUELLE,CITROËN / PEUGEOT,306 / 307 / BERLINGO / PARTNER,99>03,KIT DE TRANSMISION CITROEN BERLINGO (02...) / PEUGEOT 306 (99-03) - PARTNER (98...) - 307 (01-12) - | (CON CHAPA),328768,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20756.jpg,https://serratsrl.com.ar/producto/codigo-20756/,SERRAT,Código: 20756,TRANSMISIÓN,20,76,178,CAJA,IZQ/DER,20 x 76 x 178
20760,FUELLE,CITROËN / PEUGEOT,405 / 806 / BX / C15 / XANTIA / ZX,90>93,KIT DE TRANSMISIÓN CITROEN BX (90-93) - C15 (92...) - XANTIA (93-01) - ZX (93-99) / PEUGEOT 405 (96-03) - 806 (92-02),329383 / 95598211,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20760.jpg,https://serratsrl.com.ar/producto/codigo-20760/,SERRAT,Código: 20760,TRANSMISIÓN,23,80,102,RUEDA,IZQ/DER,23 x 80 x 102
20761,FUELLE,CITROËN / PEUGEOT,2008 / 206 / 207 / 208 / 301 / 307 / C-ELYSSE / C3,99>13,KIT DE TRANSMISIÓN PEUGEOT 206 (99-13) - 207 (08…) - 208 (13…) -301 (16..) - 307 (01-12) -2008 (16…) / CITROEN C3 (03…) - C-ELYSSE (16…),329335,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20761.jpg,https://serratsrl.com.ar/producto/codigo-20761/,SERRAT,Código: 20761,TRANSMISIÓN,35,80,112,RUEDA,,35 x 80 x 112
20762,FUELLE,CITROËN / PEUGEOT,2008 / 206 / 207 / 208 / 301 / 307 / C-ELYSSE,99>13,KIT DE TRANSMISIÓN PEUGEOT 206 (99-13) - 207 (08…) - 208 (13…) -301 (16..) - 307 (01-12) -2008 (16…) / CITROEN C3 (03…) - C-ELYSSE (16…) - | (CON LOBULOS),321498,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20762.jpg,https://serratsrl.com.ar/producto/codigo-20762/,SERRAT,Código: 20762,TRANSMISIÓN,30,70,90,CAJA,IZQ/DER,30 x 70 x 90
20770,FUELLE,CITROËN / PEUGEOT,306 / 405 / 605 / 806 / BERLINGO / BX / C15 / XANTIA / ZX,98>01,KIT DE TRANSMISIÓN CITROEN BERLINGO (98-01) - BX (90-93) - C15 (92...) - XANTIA (96-01) - ZX (93-99) / PEUGEOT 306 (99-03) - 405 (96-03) - 605 (92-00) - 806 (92-02),328779 / 9609802380,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20770.jpg,https://serratsrl.com.ar/producto/codigo-20770/,SERRAT,Código: 20770,TRANSMISIÓN,24,81,105,CAJA,IZQ/DER,24 x 81 x 105
20771,FUELLE,CITROËN / FIAT / PEUGEOT,BOXER / BX / DUCATO,90>93,KIT DE TRANSMISIÓN CITROEN BX (90-93) / FIAT DUCATO (99...) / PEUGEOT BOXER (07...) - | (CON LABIO INTERIOR),329359 / 95653006,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20771.jpg,https://serratsrl.com.ar/producto/codigo-20771/,SERRAT,Código: 20771,TRANSMISIÓN,23,81,105,CAJA,IZQ/DER,23 x 81 x 105
20780,FUELLE,AUDI / CHEVROLET / CITROËN / FIAT / FORD / NISSAN / PEUGEOT / RENAULT / VOLKSWAGEN,306 / 605 / A3 / A4 / BOXER / CROSSFOX / DUCATO / FOX / FRONTIER / GOL / GOLF / IDEA / KICKS / KOLEOS / LAGUNA / LAGUNA II / LINEA / MEGANE / MEGANE II / MONDEO / MURANO / PALIO / PARTNER / PASSAT / POLO / PUNTO / S10 / SCENIC / SURAN / TIGUAN / VENTO / VERSA / VIRTUS / X-TRAIL / ZX,04>09,KIT DE TRANSMISIÓN CHEVROLET S10 (96...) - FIAT DUCATO (99…) -LINEA (08…) - IDEA (05…) - PALIO (04-09) - PUNTO (07…) / NISSAN FRONTIER (02...) - KICKS (18…) - MURANO - VERSA (13...) - X TRAIL (14...) / PEUGEOT 306 ( 99-03) - 605 (92-00) - PARTNER (98…) - BOXER (07…) / RENAULT LAGUNA I/II (93-08) - MEGANE I/II (97-09) - SCENIC (98-02) - KOLEOS (09-14) / V.W. FOX - CROSSFOX (04…) - SURAN (04…) - PASSAT (95…) - GOLF (00…) - POLO (96 ...) - VENTO (06…) - TIGUAN (08…) - VIRTUS (17…) - GOLF (00….) / AUDI A3 / CITROEN ZX (93-99) / FORD MONDEO (94-12) - / AUDI A3-A4,329398 / 7701035380 / 6K0498203 / 392415V125 / 9568680,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20680-20780-1.jpg,https://serratsrl.com.ar/producto/codigo-20780/,SERRAT,Código: 20780,TRANSMISIÓN,25,88,135,RUEDA,IZQ/DER,25 x 88 x 135
20790,FUELLE,CITROËN / NISSAN / PEUGEOT,106 / 2008 / 205 / 206 / 207 / 208 / 301 / 307 / AX / BERLINGO / C-ELYSSE / C3 / KICKS / MARCH / NOTE / PARTNER / SAXO,93>95,KIT DE TRANSMISIÓN CITROEN AX (93-95) - BERLINGO (98-01) - C-ELYSSE (16…) - SAXO (01-05) - C3 (03…) / PEUGEOT 106 (95-03) - 205 (90-00) - 207 (08…) - 206 (99-13) - 208 (13…) - 301 (16…) - 307 (01-12) - PARTNER (98...) - 2008 (16...) / NISSAN KICKS (18…) - MARCH (12…) - NOTE (15…),329311,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20790.jpg,https://serratsrl.com.ar/producto/codigo-20790/,SERRAT,Código: 20790,TRANSMISIÓN,21,73,109,RUEDA,IZQ/DER,21 x 73 x 109
20796,FUELLE,CITROËN / PEUGEOT,206 / 306 / 307 / 406 / 407 / BERLINGO / EXPERT / JUMPER / PARTNER / SAXO / XANTIA / XM / XSARA,96>01,KIT DE TRANSMISIÓN CITROEN BERLINGO (02...) - JUMPER (96...) - XANTIA (96-01) - XM (93-95) - XSARA (…12) - SAXO (01-05) / PEUGEOT 206 (99-13) -306 (99-03) - 307 (01-12) - 406 (96-05) - 407 (05-11) - EXPERT (99…) PARTNER (98…),328781,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20796.jpg,https://serratsrl.com.ar/producto/codigo-20796/,SERRAT,Código: 20796,TRANSMISIÓN,29,79,106,CAJA,IZQ/DER,29 x 79 x 106
20798,FUELLE,CITROËN / PEUGEOT,206 / 3008 / 306 / 307 / 308 / 406 / 407 / 408 / BERLINGO / C4 / C5 / EXPERT / JUMPER / PARTNER / XANTIA / XM / XSARA,02>09,KIT DE TRANSMISIÓN CITROEN BERLINGO (02...) - C4 (07…) - C5 (02-09) - JUMPER (96...) - XANTIA (96-01) - XM (93-95) - XSARA (…12) / PEUGEOT 206 (99-13) -306 (99-03) - 307 (01-12) - 308 (09…) - 3008 (10...) - 406 (96-05) - 407 (05-11) - EXPERT (99…) - PARTNER (98…) - 408 (10..),329303,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20798.jpg,https://serratsrl.com.ar/producto/codigo-20798/,SERRAT,Código: 20798,TRANSMISIÓN,35,89,123,RUEDA,IZQ/DER,35 x 89 x 123
20800,FUELLE,CHEVROLET,AGILE / CORSA / CORSA 2 / MERIVA / MONZA / ZAFIRA,03>13,KIT DE TRANSMISIÓN CHEVROLET AGILE (09…) - CORSA (94...) - CORSA 2 ( 02-11) - MERIVA (03-13) - MONZA (82-98) -ZAFIRA (01-11),90446236,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20800.jpg,https://serratsrl.com.ar/producto/codigo-20800/,SERRAT,Código: 20800,TRANSMISIÓN,22,81,106,RUEDA,IZQ/DER,22 x 81 x 106
20802,FUELLE,CHEVROLET,AGILE / CORSA / VECTRA,02>11,KIT DE TRANSMISIÓN CHEVROLET AGILE ( 09…) - CORSA (94...) - CORSA 2 (02-11) - VECTRA (94…),90095162,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20802.jpg,https://serratsrl.com.ar/producto/codigo-20802/,SERRAT,Código: 20802,TRANSMISIÓN,,,,CAJA,IZQ/DER,
20803,FUELLE,CHEVROLET,AGILE / CORSA / VECTRA,94>,KIT DE TRANSMISION CHEVROLET AGILE ( 09…) - CORSA (94...) - VECTRA (94…) - | (CON CHAPA),93230071,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20803.jpg,https://serratsrl.com.ar/producto/codigo-20803/,SERRAT,Código: 20803,TRANSMISIÓN,21,95,120,CAJA,IZQ/DER,21 x 95 x 120
20804,FUELLE,CHEVROLET / RENAULT,BLAZER / MASTER / S10,96>10,KIT DE TRANSMISIÓN CHEVROLET BLAZER (96-10) - S10 (96…) / RENAULT MASTER (99...),26059671 / 7701470155,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20804.jpg,https://serratsrl.com.ar/producto/codigo-20804/,SERRAT,Código: 20804,TRANSMISIÓN,28,100,126,RUEDA,IZQ/DER,28 x 100 x 126
20805,FUELLE,CHEVROLET,BLAZER / S10,96>10,KIT DE TRANSMISIÓN CHEVROLET BLAZER (96-10) - S10 (96…) - | (CON LOBULOS),26059675,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20805.jpg,https://serratsrl.com.ar/producto/codigo-20805/,SERRAT,Código: 20805,TRANSMISIÓN,28,100,125,CAJA,IZQ/DER,28 x 100 x 125
20806,FUELLE,CHEVROLET,CORSA 2 / MERIVA / ZAFIRA,02>11,KIT DE TRANSMISIÓN CHEVROLET CORSA 2 (02-11) - ZAFIRA (01-11) - MERIVA (03-13),93262102,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20806.jpg,https://serratsrl.com.ar/producto/codigo-20806/,SERRAT,Código: 20806,TRANSMISIÓN,23,79,112,CAJA,IZQ/DER,23 x 79 x 112
20863,FUELLE,UNIVERSAL,FUELLE UNIVERSAL,,KIT DE TRANSMISION UNIVERSAL,,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20863.jpg,https://serratsrl.com.ar/producto/codigo-20863/,SERRAT,Código: 20863,TRANSMISIÓN,22,92,120,RUEDA,IZQ/DER,22 x 92 x 120
20052,FUELLE,FORD,KA,16>,KIT DE TRANSMISIÓNFORD KA (16...) - | (CON LOBULOS),E3BS-4AO84-BA,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/20054.jpg,https://serratsrl.com.ar/producto/codigos-20052/,SERRAT,Codigos: 20052,TRANSMISIÓN,21,63,98,CAJA,IZQ/DER,21 x 63 x 98
11000,FUELLE,VOLKSWAGEN,1500 / VW1500,73>89,FUELLE DIRECCION VOLKSWAGEN 1500 (73-89) - (MECANICA),75061261N,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/Direccion_11000-escala-reducida-1.jpg,https://serratsrl.com.ar/producto/codigo-11000/,SERRAT,Código: 11000,DIRECCIÓN,17,42,174,CAJA,IZQ,17 x 42 x 174
11001,FUELLE,TOYOTA,4RUNNER / HILUX,02>,FUELLE DIRECCION TOYOTA HILUX (02...) - 4RUNNER (96...) - (HIDRAULICA) - (DERECHA),455360K010,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/Direccion_11001-escala-reducida-1.jpg,https://serratsrl.com.ar/producto/codigo-11001/,SERRAT,Código: 11001,DIRECCIÓN,15,52,220,CAJA,DER,15 x 52 x 220
11002,FUELLE,FORD / RENAULT / TOYOTA,4RUNNER / HILUX / KUGA / MEGANE II / MEGANE III / RANGER,12>17,FUELLE DIRECCION TOYOTA HILUX (02...) - 4RUNNER (96...) - (IZQUIERDO) / FORD RANGER (12-17) - KUGA (10…) / RENAULT MEGANE II/III (10…) - (DER-IZQ) - (HIDRAULICA),4553SOK010,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/Direccion_11002-escala-reducida-1.jpg,https://serratsrl.com.ar/producto/codigo-11002/,SERRAT,Código: 11002,DIRECCIÓN,15,51,195,CAJA,IZQ,15 x 51 x 195
11003,FUELLE,TOYOTA,COROLLA / RAV4,02>,FUELLE DIRECCION TOYOTA COROLLA (02...) - RAV4 (94...) - (HIDRAULICA),4553513010,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/Direccion_11003-escala-reducida-1.jpg,https://serratsrl.com.ar/producto/codigo-11003/,SERRAT,Código: 11003,DIRECCIÓN,14,50,176,CAJA,IZQ/DER,14 x 50 x 176
11004,FUELLE,TOYOTA,4RUNNER / HILUX,98>02,FUELLE DIRECCION TOYOTA HILUX SW4 (98-02) - (DERECHO) - (HIDRAULICA),4553535030,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/Direccion_11004-escala-reducida-1.jpg,https://serratsrl.com.ar/producto/codigo-11004/,SERRAT,Código: 11004,DIRECCIÓN,29,57,195,CAJA,IZQ/DER,29 x 57 x 195
11005,FUELLE,HONDA,FIT / NEW CIVIC,03>09,FUELLE DIRECCION HONDA NEW CIVIC (10…) FIT (03-09) - (HIDRAULICA),53534-SEL-003,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/Direccion_11005-escala-reducida-1.jpg,https://serratsrl.com.ar/producto/codigo-11005/,SERRAT,Código: 11005,DIRECCIÓN,12,49,170,CAJA,IZQ/DER,12 x 49 x 170
11006,FUELLE,CHEVROLET / CITROËN / NISSAN / PEUGEOT / RENAULT,2008 / 208 / 301 / AGILE / AVEO / C-ELYSSE / C3 / COBALT / CRUZE / KWID / MARCH / NOTE / ONIX / PRISMA / S10 / SONIC / SPARK / SPIN / TRACKER / VERSA,09>,FUELLE DIRECCION CHEVROLET AGILE (09…) - AVEO (08…) - SPARK (08…) - COBALT (13…) - ONIX (13…) - PRISMA (11…) - SONIC (12…) - SPIN (12…) - CRUZE (10…) - TRACKER (13…) - S10 (02...) / CITROEN C3 (03...) - C-ELYSSE (16…) / NISSAN MARCH (12…) - NOTE (15…) - VERSA (13...) / PEUGEOT 208 (13...) - 301 (16...) 2008 (16...) / RENAULT KWID (18...) - (HIDRAULICA),1540025,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/Direccion_11006-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-11006/,SERRAT,Código: 11006,DIRECCIÓN,13,50,195,CAJA,IZQ/DER,13 x 50 x 195
11007,FUELLE,CHEVROLET,ASTRA / CAPTIVA / MERIVA / VECTRA / ZAFIRA,03>13,FUELLE DIRECCION CHEVROLET ASTRA (96...) - MERIVA (03-13) - VECTRA (94…) - ZAFIRA (01-11) - CAPTIVA (96...) - (HIDRAULICA),1562008,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/Direccion_11007-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-11007/,SERRAT,Código: 11007,DIRECCIÓN,14,46,180,CAJA,IZQ/DER,14 x 46 x 180
11008,FUELLE,NISSAN / RENAULT,FLUENCE / KOLEOS / LOGAN I/II / SANDERO I/II / SENTRA / SYMBOL / TIIDA / X-TRAIL,09>14,FUELLE DIRECCION RENAULT SANDERO I/II (07…) - SYMBOL (07…) - LOGAN I/II (07…) - KOLEOS (09-14) - FLUENCE (10…) / NISSAN SENTRA (91…) - TIIDA (07-14) - X TRAIL (14...) - | (HIDRAULICA),6001547607,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/Direccion_11008-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-11008/,SERRAT,Código: 11008,DIRECCIÓN,14,55,190,CAJA,IZQ/DER,14 x 55 x 190
11009,FUELLE,VOLKSWAGEN,PASSAT,95>,FUELLE DIRECCION VOLKSWAGEN PASSAT (95…) - | (HIDRAULICO),8D041831K,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/Direccion_11009-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-11009/,SERRAT,Código: 11009,DIRECCIÓN,21,66,243,CAJA,IZQ/DER,21 x 66 x 243
11010,FUELLE,VOLKSWAGEN,1500 / VW1500,73>89,FUELLE DIRECCION VOLKSWAGEN 1500 (73-89) - (MECANICA),75061261,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/Direccion_11010-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-11010/,SERRAT,Código: 11010,DIRECCIÓN,18,37,195,CAJA,DER,18 x 37 x 195
11011,FUELLE,VOLKSWAGEN,AMAROK,10>,FUELLE DIRECCION VW. AMAROK (10…) - (HIDRAULICA),7L0422831A,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/Direccion_11011-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-11011/,SERRAT,Código: 11011,DIRECCIÓN,17,71,196,CAJA,IZQ/DER,17 x 71 x 196
11012,FUELLE,RENAULT,CAPTUR / DUSTER / MASTER / MASTER III / OROCH,11>,FUELLE DIRECCION RENAULT DUSTER (11…) - OROCH (17…) - MASTER / III ( 99…) - CAPTUR (17…) - | (HIDRAULICA),8201108358,,,,https://serratsrl.com.ar/wp-content/uploads/2024/06/Direccion_11012-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-11012/,SERRAT,Código: 11012,DIRECCIÓN,15,61,190,CAJA,IZQ/DER,15 x 61 x 190
11013,FUELLE,CHEVROLET,CORSA,11>,FUELLE DIRECCION CHEVROLET CORSA CLASSIC (11…) - | (HIDRAULICA),1577302,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/Direccion_11013-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-11013/,SERRAT,Código: 11013,DIRECCIÓN,15,43,182,CAJA,IZQ/DER,15 x 43 x 182
11014,FUELLE,FIAT / FORD / JEEP / RENAULT,500 / ECOSPORT / FIESTA / FLUENCE / FOCUS / KA / MEGANE III / RENEGADE / S-MAX / TORO,06>15,FUELLE DIRECCION FORD FIESTA (13…) - ECOSPORT (13…) - KA (14…) - FOCUS (14…) - S MAX (06-15) / RENAULT - FLUENCE (10…) - MEGANE III (10…) / FIAT - 500 (12…) - TORO (11...) / JEEP RENEGADE - | (HIDRAULICA),A0003207,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/Direccion_11014-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-11014/,SERRAT,Código: 11014,DIRECCIÓN,13,55,192,CAJA,IZQ/DER,13 x 55 x 192
11015,FUELLE,NISSAN / TOYOTA,ETIOS / KICKS / MARCH / NOTE / YARIS,07>,FUELLE DIRECCION TOYOTA ETIOS 1.5 (13….) - YARIS (07…) / NISSAN KICKS (18…) - MARCH (12…) - NOTE (15…),4553509270,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/Direccion_11015-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-11015/,SERRAT,Código: 11015,DIRECCIÓN,15,55,177,CAJA,IZQ/DER,15 x 55 x 177
11016,FUELLE,FORD / MERCEDEZ BENZ,SPRINTER / TRANSIT,99>03,FUELLE DIRECCION FORD TRANSIT (99-03) / MERCEDEZ BENZ SPRINTER 515 - | (HIDRAULICA),4059921,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/Direccion_11016-escala-reducida-16.jpg,https://serratsrl.com.ar/producto/codigo-11016/,SERRAT,Código: 11016,DIRECCIÓN,14,74,230,CAJA,IZQ/DER,14 x 74 x 230
11017,FUELLE,HYUNDAI,HB20,12>,FUELLE DIR. HYUNDAI HB 20 (12…) - (HIDRAULICA) - | (TERMOPLASTICO),5772817000,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/Direccion_11017TP-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-11017-tp/,SERRAT,Código: 11017-TP,DIRECCIÓN,14,46,117,CAJA,IZQ/DER,14 x 46 x 117
11018,FUELLE,HONDA,ACCORD / CIVIC / CRV,93>99,FUELLE DIR. HONDA CIVIC (93-99) - ACCORD (94…) - CVR (97-02) - | (HIDRAULICA) - (TERMOPLASTICO),53534-SV4/SR3-003,,,,https://serratsrl.com.ar/wp-content/uploads/2024/07/Direccion_11018TP-escala-reducida.jpg,https://serratsrl.com.ar/producto/codigo-11018-tp/,SERRAT,Código: 11018-TP,DIRECCIÓN,12,55,150,CAJA,IZQ/DER,12 x 55 x 150
